ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-01-26,21.017151083861478,-388.83578915434475,287.1311854803938,-29.320313563296352,76.35871909157017,-73.10982806341971,-73.10982806341971,-73.10982806341971,-80.04193674090475,-80.04193674090475,-80.04193674090475,6.932108677485022,6.932108677485022,6.932108677485022,0.0,0.0,0.0,-52.092676979558235
2022-01-27,19.65683836398415,-408.27457171593846,271.2209006599801,-31.745546314698508,77.65540320271306,-80.12454675138522,-80.12454675138522,-80.12454675138522,-80.04193674090475,-80.04193674090475,-80.04193674090475,-0.08261001048047485,-0.08261001048047485,-0.08261001048047485,0.0,0.0,0.0,-60.467708387401075
2022-01-28,18.29652564410682,-399.827476089646,286.38428309627415,-38.21757435522567,79.25610762314577,-80.49421617120443,-80.49421617120443,-80.49421617120443,-80.04193674090475,-80.04193674090475,-80.04193674090475,-0.4522794302996901,-0.4522794302996901,-0.4522794302996901,0.0,0.0,0.0,-62.197690527097606
2022-01-29,16.936212924229633,-433.16022543436816,280.04077681132355,-41.777018620006864,82.42677436668401,-92.88013869537491,-92.88013869537491,-92.88013869537491,-80.04193674090475,-80.04193674090475,-80.04193674090475,-12.838201954470172,-12.838201954470172,-12.838201954470172,0.0,0.0,0.0,-75.94392577114527
2022-01-30,15.575900204352303,-410.0373609526229,283.44604794996496,-47.86899090435295,84.5632967566489,-91.1822010598878,-91.1822010598878,-91.1822010598878,-80.04193674090475,-80.04193674090475,-80.04193674090475,-11.140264318983075,-11.140264318983075,-11.140264318983075,0.0,0.0,0.0,-75.6063008555355
2022-01-31,14.215587484474971,-401.5536507631515,314.0389884417605,-54.33027131248401,85.9512538352151,-78.36840714895284,-78.36840714895284,-78.36840714895284,-80.04193674090475,-80.04193674090475,-80.04193674090475,1.6735295919519022,1.6735295919519022,1.6735295919519022,0.0,0.0,0.0,-64.15281966447787
2022-02-01,12.855274764597642,-392.88650262719153,276.53482039030223,-60.767626343462084,88.20787530287764,-64.13421929614742,-64.13421929614742,-64.13421929614742,-80.04193674090475,-80.04193674090475,-80.04193674090475,15.907717444757324,15.907717444757324,15.907717444757324,0.0,0.0,0.0,-51.27894453154978
2022-02-02,11.494962044720312,-395.5505880240766,293.45860451113106,-67.38059708574359,90.4423435629312,-73.10982806343877,-73.10982806343877,-73.10982806343877,-80.04193674090475,-80.04193674090475,-80.04193674090475,6.932108677465971,6.932108677465971,6.932108677465971,0.0,0.0,0.0,-61.61486601871846
2022-02-03,10.13464932484327,-403.3008779140887,276.20060548588674,-72.79186845565431,91.87748280064834,-80.12454675139008,-80.12454675139008,-80.12454675139008,-80.04193674090475,-80.04193674090475,-80.04193674090475,-0.08261001048533884,-0.08261001048533884,-0.08261001048533884,0.0,0.0,0.0,-69.98989742654682
2022-02-04,8.77433660496594,-433.4849214508649,279.7714264993187,-77.56971089723548,92.78495600084393,-80.4942161711953,-80.4942161711953,-80.4942161711953,-80.04193674090475,-80.04193674090475,-80.04193674090475,-0.4522794302905616,-0.4522794302905616,-0.4522794302905616,0.0,0.0,0.0,-71.71987956622937
